2017-09-21T20:05:43.934366,1,11.414,0
2017-09-21T20:05:44.046665,2,10.9378,0
2017-09-21T20:05:44.159465,3,10.6638,0
2017-09-21T20:05:44.271764,4,9.54026,0.046875
2017-09-21T20:05:44.387572,5,8.62832,0.03125
2017-09-21T20:05:44.499369,6,8.0747,0.03125
2017-09-21T20:05:44.615679,7,8.34225,0.015625
2017-09-21T20:05:44.722964,8,9.95734,0.046875
2017-09-21T20:05:44.836767,9,8.44537,0.078125
2017-09-21T20:05:44.950068,10,7.94615,0.0625
2017-09-21T20:05:45.060863,11,8.5598,0.09375
2017-09-21T20:05:45.174164,12,8.20773,0.046875
2017-09-21T20:05:45.288468,13,8.80949,0.0625
2017-09-21T20:05:45.404778,14,8.88867,0.015625
2017-09-21T20:05:45.522591,15,8.38182,0.03125
2017-09-21T20:05:45.637397,16,8.76942,0.09375
2017-09-21T20:05:45.748693,17,7.73198,0.046875
2017-09-21T20:05:45.863498,18,7.30151,0.03125
2017-09-21T20:05:45.972789,19,8.42677,0.046875
2017-09-21T20:05:46.083584,20,8.0826,0.03125
2017-09-21T20:05:46.197888,21,7.73244,0.046875
2017-09-21T20:05:46.312192,22,8.63807,0.0625
2017-09-21T20:05:46.424491,23,7.4297,0.09375
2017-09-21T20:05:46.538795,24,7.41928,0.09375
2017-09-21T20:05:46.647083,25,7.91807,0.015625
2017-09-21T20:05:46.756374,26,6.68722,0.0625
2017-09-21T20:05:46.872683,27,7.28519,0.0625
2017-09-21T20:05:46.986486,28,8.39571,0.0625
2017-09-21T20:05:47.095275,29,8.61979,0.046875
2017-09-21T20:05:47.210081,30,7.64375,0.078125
2017-09-21T20:05:47.326390,31,7.5734,0.046875
2017-09-21T20:05:47.441697,32,7.16261,0.0625
2017-09-21T20:05:47.552993,33,7.92297,0.109375
2017-09-21T20:05:47.668801,34,8.8477,0.046875
2017-09-21T20:05:47.783105,35,7.71447,0.015625
2017-09-21T20:05:47.893900,36,8.61064,0.046875
2017-09-21T20:05:48.008705,37,7.3965,0.03125
2017-09-21T20:05:48.123511,38,6.69248,0.046875
2017-09-21T20:05:48.237815,39,7.52684,0.015625
2017-09-21T20:05:48.352119,40,6.78044,0.046875
2017-09-21T20:05:48.465421,41,7.57524,0
2017-09-21T20:05:48.576216,42,8.11804,0.015625
2017-09-21T20:05:48.685005,43,7.34205,0.0625
2017-09-21T20:05:48.797805,44,7.70309,0.046875
2017-09-21T20:05:48.914616,45,7.11088,0.046875
2017-09-21T20:05:49.028419,46,7.17183,0.09375
2017-09-21T20:05:49.142722,47,7.60401,0.015625
2017-09-21T20:05:49.253517,48,7.76937,0.03125
2017-09-21T20:05:49.365315,49,7.68626,0.0625
2017-09-21T20:05:49.481123,50,6.32144,0.0625
2017-09-21T20:05:49.600440,51,6.74012,0.09375
2017-09-21T20:05:49.714745,52,7.5591,0
2017-09-21T20:05:49.825038,53,6.45032,0.09375
2017-09-21T20:05:49.939342,54,6.64656,0.0625
2017-09-21T20:05:50.055150,55,7.52626,0.03125
2017-09-21T20:05:50.168452,56,7.33928,0.015625
2017-09-21T20:05:50.281252,57,6.12988,0.046875
2017-09-21T20:05:50.392548,58,7.32765,0.03125
2017-09-21T20:05:50.507854,59,7.0975,0.078125
2017-09-21T20:05:50.623161,60,6.0896,0.0625
2017-09-21T20:05:50.737967,61,7.09087,0.09375
2017-09-21T20:05:50.850266,62,7.24074,0.0625
2017-09-21T20:05:50.966073,63,7.24868,0.046875
2017-09-21T20:05:51.081380,64,7.17309,0.078125
2017-09-21T20:05:51.192175,65,6.29442,0.109375
2017-09-21T20:05:51.303973,66,5.89869,0.0625
2017-09-21T20:05:51.418778,67,6.75039,0.0625
2017-09-21T20:05:51.532581,68,7.31187,0.015625
2017-09-21T20:05:51.645381,69,6.59235,0.046875
2017-09-21T20:05:51.753669,70,6.72045,0.09375
2017-09-21T20:05:51.872986,71,6.75524,0.0625
2017-09-21T20:05:51.988794,72,6.5557,0.125
2017-09-21T20:05:52.100592,73,6.70047,0.046875
2017-09-21T20:05:52.209883,74,7.08976,0.015625
2017-09-21T20:05:52.327195,75,6.63883,0.046875
2017-09-21T20:05:52.439995,76,6.4208,0.015625
2017-09-21T20:05:52.555302,77,5.9858,0.09375
2017-09-21T20:05:52.667099,78,6.35891,0.03125
2017-09-21T20:05:52.782406,79,7.72566,0.046875
2017-09-21T20:05:52.897211,80,5.39425,0.109375
2017-09-21T20:05:53.012518,81,7.67386,0.03125
2017-09-21T20:05:53.128326,82,6.12002,0.09375
2017-09-21T20:05:53.243633,83,7.56553,0
2017-09-21T20:05:53.356433,84,6.02885,0.078125
2017-09-21T20:05:53.470737,85,6.57934,0.078125
2017-09-21T20:05:53.580529,86,6.54697,0.046875
2017-09-21T20:05:53.694833,87,6.83314,0.0625
2017-09-21T20:05:53.807633,88,6.81458,0.046875
2017-09-21T20:05:53.923943,89,6.24852,0.109375
2017-09-21T20:05:54.038247,90,6.32475,0.09375
2017-09-21T20:05:54.150546,91,6.47997,0.046875
2017-09-21T20:05:54.266354,92,6.37602,0.046875
2017-09-21T20:05:54.380157,93,5.73473,0.09375
2017-09-21T20:05:54.491954,94,7.6901,0.015625
2017-09-21T20:05:54.599741,95,6.49417,0.09375
2017-09-21T20:05:54.714546,96,5.69668,0.0625
2017-09-21T20:05:54.828349,97,6.89815,0.015625
2017-09-21T20:05:54.942653,98,6.32928,0.03125
2017-09-21T20:05:55.055955,99,5.70959,0.09375
2017-09-21T20:05:55.170259,100,7.285,0.0625
2017-09-21T20:05:57.114431,101,6.26099,0.109375
2017-09-21T20:05:57.230740,102,6.88667,0.078125
2017-09-21T20:05:57.344042,103,6.42037,0.0625
2017-09-21T20:05:57.458847,104,6.23213,0.0625
2017-09-21T20:05:57.571146,105,5.96726,0.03125
2017-09-21T20:05:57.686954,106,6.19995,0.078125
2017-09-21T20:05:57.800256,107,6.46212,0.0625
2017-09-21T20:05:57.915563,108,6.68179,0.03125
2017-09-21T20:05:58.031370,109,5.16833,0.09375
2017-09-21T20:05:58.145173,110,6.43622,0.078125
2017-09-21T20:05:58.252459,111,6.99052,0.078125
2017-09-21T20:05:58.368267,112,5.99148,0.15625
2017-09-21T20:05:58.482070,113,6.67291,0.03125
2017-09-21T20:05:58.595371,114,5.46228,0.09375
2017-09-21T20:05:58.709174,115,5.49156,0.078125
2017-09-21T20:05:58.824982,116,6.16799,0.125
2017-09-21T20:05:58.941793,117,7.28884,0.046875
2017-09-21T20:05:59.055094,118,6.49672,0.03125
2017-09-21T20:05:59.169398,119,6.78755,0.03125
2017-09-21T20:05:59.286209,120,6.45545,0.109375
2017-09-21T20:05:59.396001,121,6.60485,0.0625
2017-09-21T20:05:59.509804,122,6.42958,0.078125
2017-09-21T20:05:59.624609,123,6.7907,0.078125
