2017-09-21T20:37:12.655175,1,10.7167,0
2017-09-21T20:37:12.778503,2,9.2081,0.015625
2017-09-21T20:37:12.897319,3,9.51531,0
2017-09-21T20:37:13.012625,4,8.09504,0.03125
2017-09-21T20:37:13.129937,5,8.09125,0
2017-09-21T20:37:13.248252,6,6.59809,0.03125
2017-09-21T20:37:13.365063,7,7.31545,0.078125
2017-09-21T20:37:13.479868,8,8.22447,0.078125
2017-09-21T20:37:13.591165,9,7.90355,0.09375
2017-09-21T20:37:13.707474,10,7.92643,0.03125
2017-09-21T20:37:13.825789,11,7.54161,0.0625
2017-09-21T20:37:13.967165,12,7.65918,0.0625
2017-09-21T20:37:14.090995,13,8.49752,0.046875
2017-09-21T20:37:14.208808,14,7.85089,0.0625
2017-09-21T20:37:14.331133,15,6.72819,0.0625
2017-09-21T20:37:14.446942,16,8.07734,0.03125
2017-09-21T20:37:14.557234,17,6.20379,0.078125
2017-09-21T20:37:14.673544,18,6.40335,0.078125
2017-09-21T20:37:14.788349,19,6.40713,0.109375
2017-09-21T20:37:14.906163,20,6.67366,0.09375
2017-09-21T20:37:15.017459,21,6.71622,0.125
2017-09-21T20:37:15.131262,22,7.59215,0.078125
2017-09-21T20:37:15.243561,23,6.74191,0.03125
2017-09-21T20:37:15.357865,24,6.1547,0.09375
2017-09-21T20:37:15.469662,25,6.96633,0.09375
2017-09-21T20:37:15.587977,26,5.43307,0.125
2017-09-21T20:37:15.702782,27,6.33621,0.078125
2017-09-21T20:37:15.818590,28,7.34288,0.015625
2017-09-21T20:37:15.933396,29,6.62344,0.03125
2017-09-21T20:37:16.049705,30,7.01649,0.09375
2017-09-21T20:37:16.161503,31,6.12427,0.078125
2017-09-21T20:37:16.270292,32,6.06626,0.078125
2017-09-21T20:37:16.387604,33,6.16199,0.09375
2017-09-21T20:37:16.499903,34,6.87598,0.078125
2017-09-21T20:37:16.614207,35,6.1888,0.03125
2017-09-21T20:37:16.732021,36,7.7144,0.078125
2017-09-21T20:37:16.848330,37,6.09789,0.015625
2017-09-21T20:37:16.971659,38,5.81815,0.078125
2017-09-21T20:37:17.103509,39,6.0793,0.03125
2017-09-21T20:37:17.222826,40,6.09799,0.0625
2017-09-21T20:37:17.337131,41,6.29012,0.03125
2017-09-21T20:37:17.457952,42,7.03151,0.078125
