2017-09-21T20:42:24.674814,1,9.59613,0
2017-09-21T20:42:24.801652,2,8.74799,0
2017-09-21T20:42:24.919966,3,8.15199,0
2017-09-21T20:42:25.033769,4,6.72484,0.015625
2017-09-21T20:42:25.145566,5,6.6726,0.046875
2017-09-21T20:42:25.255358,6,5.56423,0.078125
2017-09-21T20:42:25.374175,7,6.23109,0.125
2017-09-21T20:42:25.496500,8,7.50054,0.078125
2017-09-21T20:42:25.638879,9,7.59271,0.109375
2017-09-21T20:42:25.764714,10,6.8532,0.0625
2017-09-21T20:42:25.887039,11,6.70449,0.109375
2017-09-21T20:42:25.999338,12,6.50906,0.09375
2017-09-21T20:42:26.109631,13,7.02881,0.09375
2017-09-21T20:42:26.228447,14,6.80789,0.0625
2017-09-21T20:42:26.339744,15,6.13176,0.03125
2017-09-21T20:42:26.453045,16,7.76556,0.0625
2017-09-21T20:42:26.566346,17,5.53754,0.078125
2017-09-21T20:42:26.678645,18,5.40965,0.078125
2017-09-21T20:42:26.790944,19,5.90934,0.109375
2017-09-21T20:42:26.905749,20,5.75287,0.078125
2017-09-21T20:42:27.019552,21,6.2416,0.109375
2017-09-21T20:42:27.132352,22,7.06949,0.0625
2017-09-21T20:42:27.241643,23,5.13541,0.1875
2017-09-21T20:42:27.360459,24,5.69072,0.1875
2017-09-21T20:42:27.475766,25,5.91255,0.078125
2017-09-21T20:42:27.591073,26,4.84898,0.21875
2017-09-21T20:42:27.706379,27,4.88413,0.15625
2017-09-21T20:42:27.826198,28,6.48419,0.046875
2017-09-21T20:42:27.941505,29,6.17642,0.109375
2017-09-21T20:42:28.055308,30,5.9965,0.078125
2017-09-21T20:42:28.165601,31,6.0674,0.0625
2017-09-21T20:42:28.279404,32,5.30644,0.109375
2017-09-21T20:42:28.394711,33,5.55059,0.046875
2017-09-21T20:42:28.508513,34,6.45845,0.0625
2017-09-21T20:42:28.616300,35,5.25512,0.078125
2017-09-21T20:42:28.727095,36,6.98073,0.0625
2017-09-21T20:42:28.837388,37,5.62811,0.109375
2017-09-21T20:42:28.945676,38,5.14438,0.109375
2017-09-21T20:42:29.061986,39,5.47788,0.078125
2017-09-21T20:42:29.173783,40,5.30978,0.140625
2017-09-21T20:42:29.286583,41,5.7808,0.09375
2017-09-21T20:42:29.398882,42,6.32915,0.09375
2017-09-21T20:42:29.507672,43,5.23157,0.109375
2017-09-21T20:42:29.622978,44,5.93511,0.109375
2017-09-21T20:42:29.734274,45,5.51968,0.078125
2017-09-21T20:42:29.847075,46,5.13589,0.15625
2017-09-21T20:42:29.960877,47,6.23335,0.125
2017-09-21T20:42:30.076184,48,5.75246,0.140625
2017-09-21T20:42:30.185976,49,6.63407,0.046875
2017-09-21T20:42:30.303790,50,4.86557,0.21875
2017-09-21T20:42:30.417091,51,5.41337,0.125
