2017-09-21T22:23:57.697501,1,9.57548,0
2017-09-21T22:23:57.810302,2,8.76253,0
2017-09-21T22:23:57.924606,3,8.09171,0
2017-09-21T22:23:58.038409,4,6.84341,0
2017-09-21T22:23:58.155721,5,6.94825,0.03125
2017-09-21T22:23:58.275038,6,5.55087,0.0625
2017-09-21T22:23:58.387838,7,6.27531,0.03125
2017-09-21T22:23:58.504147,8,7.54646,0.09375
2017-09-21T22:23:58.614942,9,7.68455,0.125
2017-09-21T22:23:58.730249,10,6.83031,0.109375
2017-09-21T22:23:58.839540,11,6.65359,0.109375
2017-09-21T22:23:58.953844,12,6.66044,0.046875
2017-09-21T22:23:59.071156,13,7.64824,0.109375
2017-09-21T22:23:59.186463,14,6.78765,0.046875
2017-09-21T22:23:59.298260,15,6.43778,0.09375
2017-09-21T22:23:59.412564,16,7.56709,0.046875
2017-09-21T22:23:59.521855,17,5.34012,0.109375
2017-09-21T22:23:59.633653,18,5.2516,0.203125
2017-09-21T22:23:59.753471,19,5.70318,0.078125
2017-09-21T22:23:59.873290,20,5.72044,0.15625
2017-09-21T22:23:59.990101,21,5.67738,0.203125
2017-09-21T22:24:00.099392,22,7.01236,0.09375
2017-09-21T22:24:00.215701,23,4.93157,0.125
2017-09-21T22:24:00.335019,24,5.65878,0.1875
2017-09-21T22:24:00.450325,25,5.77707,0.109375
2017-09-21T22:24:00.573152,26,4.76001,0.1875
2017-09-21T22:24:00.685952,27,5.26041,0.140625
2017-09-21T22:24:00.799254,28,6.29789,0.09375
2017-09-21T22:24:00.916065,29,5.7319,0.078125
2017-09-21T22:24:01.034881,30,5.61907,0.15625
2017-09-21T22:24:01.148683,31,5.47216,0.109375
2017-09-21T22:24:01.270006,32,5.38493,0.046875
2017-09-21T22:24:01.389324,33,5.42885,0.03125
2017-09-21T22:24:01.502124,34,6.18832,0.09375
2017-09-21T22:24:01.617932,35,5.16048,0.09375
2017-09-21T22:24:01.727724,36,6.68787,0.125
2017-09-21T22:24:01.843532,37,5.21545,0.09375
2017-09-21T22:24:01.957836,38,4.74711,0.234375
2017-09-21T22:24:02.075148,39,5.31137,0.09375
2017-09-21T22:24:02.192460,40,4.9715,0.21875
2017-09-21T22:24:02.305261,41,5.49696,0.125
2017-09-21T22:24:02.422071,42,6.05875,0.125
2017-09-21T22:24:02.538882,43,4.71285,0.21875
2017-09-21T22:24:02.657197,44,5.53445,0.15625
2017-09-21T22:24:02.774509,45,5.41266,0.015625
2017-09-21T22:24:02.892824,46,4.77669,0.125
2017-09-21T22:24:03.009634,47,5.57332,0.125
2017-09-21T22:24:03.126445,48,5.58643,0.140625
2017-09-21T22:24:03.242755,49,6.56927,0.09375
2017-09-21T22:24:03.355555,50,4.68652,0.25
2017-09-21T22:24:03.468355,51,5.11912,0.15625
2017-09-21T22:24:03.584163,52,5.19697,0.125
2017-09-21T22:24:03.701976,53,4.03785,0.28125
2017-09-21T22:24:03.818787,54,4.31094,0.234375
2017-09-21T22:24:03.936601,55,5.25994,0.0625
2017-09-21T22:24:04.052910,56,5.17592,0.1875
2017-09-21T22:24:04.163705,57,4.42406,0.234375
2017-09-21T22:24:04.279012,58,5.21444,0.140625
2017-09-21T22:24:04.395321,59,5.70092,0.125
2017-09-21T22:24:04.514638,60,4.27853,0.125
2017-09-21T22:24:04.627940,61,5.11539,0.171875
2017-09-21T22:24:04.743247,62,5.28252,0.234375
2017-09-21T22:24:04.860057,63,4.80257,0.171875
2017-09-21T22:24:04.975865,64,4.51922,0.234375
2017-09-21T22:24:05.093679,65,4.54591,0.15625
2017-09-21T22:24:05.208987,66,4.84166,0.171875
2017-09-21T22:24:05.322287,67,4.50878,0.234375
2017-09-21T22:24:05.438095,68,5.17653,0.140625
2017-09-21T22:24:05.548890,69,4.80199,0.125
2017-09-21T22:24:05.665701,70,4.97652,0.140625
2017-09-21T22:24:05.778501,71,4.92767,0.140625
2017-09-21T22:24:05.889797,72,4.339,0.21875
2017-09-21T22:24:06.005104,73,4.56643,0.15625
2017-09-21T22:24:06.121413,74,5.08394,0.125
2017-09-21T22:24:06.235216,75,4.37407,0.1875
2017-09-21T22:24:06.348016,76,4.35402,0.203125
2017-09-21T22:24:06.466832,77,4.36695,0.140625
2017-09-21T22:24:06.576123,78,4.75146,0.171875
2017-09-21T22:24:06.692433,79,5.4191,0.1875
2017-09-21T22:24:06.810246,80,4.27821,0.1875
2017-09-21T22:24:06.925552,81,5.61234,0.171875
2017-09-21T22:24:07.042865,82,5.14417,0.1875
2017-09-21T22:24:07.161179,83,5.12802,0.125
2017-09-21T22:24:07.276988,84,4.33388,0.1875
2017-09-21T22:24:07.392795,85,4.59536,0.25
2017-09-21T22:24:07.501084,86,4.94057,0.171875
2017-09-21T22:24:07.613884,87,4.9041,0.125
2017-09-21T22:24:07.730695,88,4.84937,0.25
2017-09-21T22:24:07.849511,89,4.59241,0.21875
2017-09-21T22:24:07.964316,90,4.56105,0.328125
2017-09-21T22:24:08.080124,91,4.68169,0.203125
2017-09-21T22:24:08.196935,92,4.45745,0.125
2017-09-21T22:24:08.312743,93,4.41201,0.203125
2017-09-21T22:24:08.427047,94,4.78175,0.15625
2017-09-21T22:24:08.545362,95,4.78641,0.1875
2017-09-21T22:24:08.655655,96,4.59487,0.1875
2017-09-21T22:24:08.771464,97,4.67039,0.203125
2017-09-21T22:24:08.887773,98,4.20227,0.203125
2017-09-21T22:24:08.999069,99,4.45645,0.234375
2017-09-21T22:24:09.113875,100,5.15365,0.15625
2017-09-21T22:24:11.006420,101,4.29645,0.25
2017-09-21T22:24:11.115711,102,4.7935,0.203125
2017-09-21T22:24:11.228010,103,4.49469,0.1875
2017-09-21T22:24:11.343317,104,4.69097,0.234375
2017-09-21T22:24:11.457621,105,4.53342,0.296875
2017-09-21T22:24:11.573429,106,4.13171,0.3125
2017-09-21T22:24:11.687232,107,4.43825,0.265625
2017-09-21T22:24:11.798528,108,5.03157,0.140625
2017-09-21T22:24:11.913333,109,4.0692,0.296875
2017-09-21T22:24:12.032149,110,4.82352,0.25
2017-09-21T22:24:12.145451,111,5.12576,0.1875
2017-09-21T22:24:12.255243,112,4.54988,0.28125
2017-09-21T22:24:12.369046,113,4.86651,0.140625
2017-09-21T22:24:12.481846,114,3.99368,0.28125
2017-09-21T22:24:12.591638,115,3.88511,0.234375
2017-09-21T22:24:12.711457,116,4.61504,0.265625
2017-09-21T22:24:12.826262,117,5.24823,0.15625
2017-09-21T22:24:12.937558,118,4.83497,0.109375
2017-09-21T22:24:13.046849,119,5.0625,0.109375
2017-09-21T22:24:13.154134,120,4.36028,0.296875
2017-09-21T22:24:13.267937,121,5.17244,0.125
2017-09-21T22:24:13.385249,122,4.3059,0.25
2017-09-21T22:24:13.494540,123,5.12253,0.171875
2017-09-21T22:24:13.609847,124,4.63529,0.140625
2017-09-21T22:24:13.723649,125,4.22941,0.265625
2017-09-21T22:24:13.835948,126,3.81838,0.265625
2017-09-21T22:24:13.954765,127,3.92882,0.3125
2017-09-21T22:24:14.063053,128,3.67092,0.25
2017-09-21T22:24:14.174850,129,4.5165,0.25
2017-09-21T22:24:14.283138,130,4.41273,0.21875
2017-09-21T22:24:14.398445,131,4.25195,0.265625
2017-09-21T22:24:14.514754,132,4.73189,0.1875
2017-09-21T22:24:14.631064,133,4.41852,0.25
2017-09-21T22:24:14.744365,134,4.85489,0.1875
2017-09-21T22:24:14.851651,135,4.21998,0.25
2017-09-21T22:24:14.960440,136,4.28306,0.203125
2017-09-21T22:24:15.075245,137,4.34434,0.328125
2017-09-21T22:24:15.183533,138,4.65085,0.28125
2017-09-21T22:24:15.291320,139,4.30828,0.28125
2017-09-21T22:24:15.406126,140,4.30217,0.234375
